Full Name,Merrill Lynch Option Volatility Estimate MOVE Index
Series Name,
Series ID,BBG-BBG-MOVE_Index
Path,
Frequency,일
Unit,US dollar
Preprocess,
가중치,
2018-07-16,47.7875
2018-07-13,48.2815
2018-07-12,48.5729
2018-07-11,50.4776
2018-07-10,49.8114
2018-07-09,49.6901
2018-07-06,50.1345
2018-07-05,51.4624
2018-07-03,51.2172
2018-07-02,50.2512
2018-06-29,51.1681
2018-06-28,52.131
2018-06-27,53.0487
2018-06-26,51.2968
2018-06-25,53.0406
2018-06-22,53.0257
2018-06-21,53.0869
2018-06-20,51.9226
2018-06-19,52.4
2018-06-18,52.327
2018-06-15,53.0803
2018-06-14,52.4959
2018-06-13,53.7911
2018-06-12,55.9633
2018-06-11,57.8304
2018-06-08,59.5738
2018-06-07,56.5817
2018-06-06,56.4419
2018-06-05,54.4626
2018-06-04,54.2952
2018-06-01,56.9385
2018-05-31,60.5438
2018-05-30,61.8624
2018-05-29,62.9975
2018-05-28,54.095
2018-05-25,54.095
2018-05-24,52.1608
2018-05-23,53.2687
2018-05-22,52.5716
2018-05-21,53.0812
2018-05-18,53.2606
2018-05-17,54.1936
2018-05-16,55.1322
2018-05-15,52.6574
2018-05-14,48.3398
2018-05-11,47.0574
2018-05-10,47.8065
2018-05-09,49.3744
2018-05-08,48.8187
2018-05-07,48.0187
2018-05-04,48.4818
2018-05-03,49.4334
2018-05-02,49.0506
2018-05-01,51.7834
2018-04-30,50.3548
2018-04-27,51.2666
2018-04-26,53.1378
2018-04-25,55.2013
2018-04-24,52.9989
2018-04-23,52.79
2018-04-20,52.7054
2018-04-19,51.0989
2018-04-18,50.0027
2018-04-17,48.3408
2018-04-16,49.741
2018-04-13,51.1426
2018-04-12,51.4875
2018-04-11,50.4997
2018-04-10,51.4331
2018-04-09,52.5082
2018-04-06,56.0682
2018-04-05,53.722
2018-04-04,55.3496
2018-04-03,56.0226
2018-04-02,58.6648
2018-03-30,58.5414
2018-03-29,58.5414
2018-03-28,58.3472
2018-03-27,56.2705
2018-03-26,54.5493
2018-03-23,56.1683
2018-03-22,55.9292
2018-03-21,55.7212
2018-03-20,57.8936
2018-03-19,59.9821
2018-03-16,59.0088
2018-03-15,57.705
2018-03-14,57.8488
2018-03-13,55.0737
2018-03-12,58.2927
2018-03-09,58.9669
2018-03-08,61.5841
2018-03-07,63.3467
2018-03-06,63.5009
2018-03-05,64.7081
2018-03-02,65.3027
2018-03-01,63.6636
2018-02-28,62.9735
2018-02-27,63.9312
2018-02-26,63.7167
2018-02-23,64.6014
2018-02-22,61.1423
2018-02-21,61.1605
2018-02-20,60.2601
2018-02-19,63.0303
2018-02-16,63.0303
2018-02-15,66.6769
2018-02-14,69.5242
2018-02-13,68.9688
2018-02-12,69.8563
2018-02-09,71.7787
2018-02-08,67.848
2018-02-07,62.001
2018-02-06,66.0719
2018-02-05,60.4092
2018-02-02,60.3309
2018-02-01,57.8349
2018-01-31,57.1957
2018-01-30,57.2766
2018-01-29,55.9778
2018-01-26,55.6349
2018-01-25,53.3762
2018-01-24,54.1055
2018-01-23,52.5489
2018-01-22,52.5957
2018-01-19,51.9902
2018-01-18,48.549
2018-01-17,45.8824
2018-01-16,45.9144
2018-01-15,47.6086
2018-01-12,47.6086
2018-01-11,48.1908
2018-01-10,49.1669
2018-01-09,47.2861
2018-01-08,45.8988
2018-01-05,46.0677
2018-01-04,47.382
2018-01-03,47.6043
2018-01-02,49.172
2018-01-01,46.5962
2017-12-29,46.5962
2017-12-28,46.1938
2017-12-27,47.73
2017-12-26,48.8209
2017-12-25,50.3803
2017-12-22,50.3803
2017-12-21,51.6035
2017-12-20,49.9539
2017-12-19,48.9577
2017-12-18,46.7275
2017-12-15,46.4338
2017-12-14,44.8357
2017-12-13,45.0348
2017-12-12,46.7466
2017-12-11,46.5721
2017-12-08,47.4922
2017-12-07,49.2358
2017-12-06,49.3218
2017-12-05,49.2373
2017-12-04,48.7613
2017-12-01,50.1704
2017-11-30,46.8271
2017-11-29,45.5355
2017-11-28,44.9321
2017-11-27,45.2922
2017-11-24,46.1607
2017-11-23,46.8754
2017-11-22,46.8754
2017-11-21,48.0895
2017-11-20,48.097
2017-11-17,49.0879
2017-11-16,47.7421
2017-11-15,47.9978
2017-11-14,47.7729
2017-11-13,46.3853
2017-11-10,47.2888
2017-11-09,44.9901
2017-11-08,43.9656
2017-11-07,44.1986
2017-11-06,45.0469
2017-11-03,45.83
2017-11-02,48.7304
2017-11-01,49.9351
2017-10-31,51.1485
2017-10-30,51.6895
2017-10-27,54.6722
2017-10-26,57.3492
2017-10-25,57.3572
2017-10-24,55.9354
2017-10-23,54.0973
2017-10-20,53.9818
2017-10-19,51.4868
2017-10-18,50.2887
2017-10-17,49.0311
2017-10-16,49.2955
2017-10-13,50.8509
2017-10-12,51.8228
2017-10-11,52.687
2017-10-10,53.8854
2017-10-09,54.9815
2017-10-06,54.9815
2017-10-05,55.584
2017-10-04,54.4927
2017-10-03,54.5958
2017-10-02,54.4569
2017-09-29,52.8752
2017-09-28,51.8596
2017-09-27,52.0778
2017-09-26,50.6363
2017-09-25,51.1119
2017-09-22,50.5164
2017-09-21,48.3122
2017-09-20,49.1538
2017-09-19,49.8605
2017-09-18,50.1627
2017-09-15,50.6332
2017-09-14,50.7289
2017-09-13,51.3709
2017-09-12,51.6453
2017-09-11,51.8823
2017-09-08,54.8588
2017-09-07,54.0104
2017-09-06,52.9189
2017-09-05,53.3179
2017-09-04,49.4378
2017-09-01,49.4378
2017-08-31,51.1311
2017-08-30,51.557
2017-08-29,51.4034
2017-08-28,48.8608
2017-08-25,50.5552
2017-08-24,52.49
2017-08-23,52.082
2017-08-22,51.3012
2017-08-21,52.056
2017-08-18,50.1582
2017-08-17,48.8418
2017-08-16,48.4663
2017-08-15,48.6336
2017-08-14,49.2968
2017-08-11,52.0646
2017-08-10,52.0038
2017-08-09,49.6655
2017-08-08,47.3352
2017-08-07,46.9123
2017-08-04,47.2827
2017-08-03,47.9293
2017-08-02,48.7476
2017-08-01,49.9721
2017-07-31,48.1375
2017-07-28,48.5291
2017-07-27,48.4176
2017-07-26,47.2833
2017-07-25,49.5734
2017-07-24,46.9963
2017-07-21,47.4498
2017-07-20,46.9986
2017-07-19,48.2572
2017-07-18,49.549
2017-07-17,50.0021
2017-07-14,51.0294
2017-07-13,52.2106
2017-07-12,52.4337
2017-07-11,53.2247
2017-07-10,53.1771
2017-07-07,55.7569
2017-07-06,56.9551
2017-07-05,56.437
2017-07-04,55.2549
2017-07-03,55.2549
2017-06-30,55.2201
2017-06-29,54.6615
2017-06-28,52.5083
2017-06-27,52.1031
2017-06-26,50.0183
2017-06-23,51.1575
2017-06-22,51.1318
2017-06-21,51.6373
2017-06-20,51.5955
2017-06-19,51.6005
2017-06-16,51.4839
2017-06-15,51.5928
2017-06-14,52.215
2017-06-13,51.6651
2017-06-12,52.3162
2017-06-09,52.5578
2017-06-08,53.7306
2017-06-07,54.7989
2017-06-06,53.2197
2017-06-05,52.9974
2017-06-02,53.736
2017-06-01,53.9973
2017-05-31,53.9509
2017-05-30,53.4909
2017-05-29,54.0528
2017-05-26,54.0528
2017-05-25,54.3201
2017-05-24,54.4058
2017-05-23,55.7728
2017-05-22,55.4739
2017-05-19,57.8248
2017-05-18,58.9788
2017-05-17,62.5769
2017-05-16,55.4971
2017-05-15,56.7293
2017-05-12,55.7115
2017-05-11,54.467
2017-05-10,55.0298
2017-05-09,55.2203
2017-05-08,55.4105
2017-05-05,58.7242
2017-05-04,60.0804
2017-05-03,59.384
2017-05-02,60.324
2017-05-01,59.3993
2017-04-28,60.1925
2017-04-27,59.8191
2017-04-26,60.9543
2017-04-25,62.3632
2017-04-24,63.2709
2017-04-21,77.1537
2017-04-20,73.8561
2017-04-19,73.1268
2017-04-18,72.8666
2017-04-17,70.9568
2017-04-14,74.4847
2017-04-13,74.4847
2017-04-12,73.4226
2017-04-11,70.5585
2017-04-10,68.4973
2017-04-07,68.6602
2017-04-06,68.2529
2017-04-05,63.7153
2017-04-04,64.7657
2017-04-03,61.228
2017-03-31,60.6987
2017-03-30,60.9355
2017-03-29,61.0203
2017-03-28,61.9509
2017-03-27,62.6832
2017-03-24,64.4514
2017-03-23,65.2168
2017-03-22,64.0909
2017-03-21,62.1347
2017-03-20,59.8151
2017-03-17,60.7216
2017-03-16,60.4397
2017-03-15,61.62
2017-03-14,65.182
2017-03-13,65.6376
2017-03-10,67.7001
2017-03-09,69.1812
2017-03-08,66.6094
2017-03-07,66.0329
2017-03-06,65.4098
2017-03-03,65.787
2017-03-02,69.539
2017-03-01,70.1326
2017-02-28,71.2937
2017-02-27,70.8911
2017-02-24,69.8485
2017-02-23,68.641
2017-02-22,69.2627
2017-02-21,68.7218
2017-02-20,69.7839
2017-02-17,69.7839
2017-02-16,68.2298
2017-02-15,65.5141
2017-02-14,67.2553
2017-02-13,68.8286
2017-02-10,69.6282
2017-02-09,68.9453
2017-02-08,68.7425
2017-02-07,68.07
2017-02-06,67.5544
2017-02-03,67.3897
2017-02-02,69.9231
2017-02-01,70.8378
2017-01-31,72.5153
2017-01-30,72.3572
2017-01-27,72.1877
2017-01-26,74.6944
2017-01-25,77.0613
2017-01-24,75.5299
2017-01-23,75.5172
2017-01-20,76.7057
2017-01-19,78.3221
2017-01-18,73.9423
2017-01-17,73.939
2017-01-16,74.5005
2017-01-13,74.5005
2017-01-12,73.744
2017-01-11,72.8257
2017-01-10,73.2584
2017-01-09,74.8288
2017-01-06,75.2375
2017-01-05,76.5029
2017-01-04,76.4077
2017-01-03,76.7316
2017-01-02,71.6297
2016-12-30,71.6297
2016-12-29,71.2764
2016-12-28,70.7909
2016-12-27,70.6642
2016-12-26,72.5726
2016-12-23,72.5726
2016-12-22,74.0548
2016-12-21,73.971
2016-12-20,75.4572
2016-12-19,75.2435
2016-12-16,78.2199
2016-12-15,78.6122
2016-12-14,75.8376
2016-12-13,75.3586
2016-12-12,76.3941
2016-12-09,75.5479
2016-12-08,73.1102
2016-12-07,73.4412
2016-12-06,76.5652
2016-12-05,79.8381
2016-12-02,82.058
2016-12-01,86.6292
2016-11-30,80.9553
2016-11-29,77.3039
2016-11-28,78.7352
2016-11-25,79.693
2016-11-24,78.6397
2016-11-23,78.6397
2016-11-22,76.4616
2016-11-21,80.5793
2016-11-18,81.6473
2016-11-17,77.5351
2016-11-16,80.1246
2016-11-15,84.1174
2016-11-14,89.2178
2016-11-11,82.5707
2016-11-10,82.5707
2016-11-09,76.3282
2016-11-08,68.4678
2016-11-07,72.3432
2016-11-04,74.6135
2016-11-03,72.5734
2016-11-02,69.2476
2016-11-01,67.764
2016-10-31,65.465
2016-10-28,64.375
2016-10-27,62.5324
2016-10-26,59.5122
2016-10-25,57.4141
2016-10-24,56.7909
2016-10-21,57.0892
2016-10-20,59.6172
2016-10-19,61.6413
2016-10-18,63.1833
2016-10-17,64.4162
2016-10-14,64.9764
2016-10-13,64.5478
2016-10-12,64.2686
2016-10-11,63.9548
2016-10-10,62.8398
2016-10-07,62.8398
2016-10-06,64.2883
2016-10-05,62.5694
2016-10-04,62.0787
2016-10-03,60.4308
2016-09-30,60.556
2016-09-29,58.845
2016-09-28,57.6154
2016-09-27,59.234
2016-09-26,58.8544
2016-09-23,59.7525
2016-09-22,61.1808
2016-09-21,63.7282
2016-09-20,68.6234
2016-09-19,69.2268
2016-09-16,69.2109
2016-09-15,69.1296
2016-09-14,69.226
2016-09-13,70.604
2016-09-12,68.9051
2016-09-09,69.1197
2016-09-08,65.952
2016-09-07,64.067
2016-09-06,63.4574
2016-09-05,66.4643
2016-09-02,66.4643
2016-09-01,70.2452
2016-08-31,69.0806
2016-08-30,69.1142
2016-08-29,68.6079
2016-08-26,71.2373
2016-08-25,69.3552
2016-08-24,66.5089
2016-08-23,66.6166
2016-08-22,67.8711
2016-08-19,64.8151
2016-08-18,63.6508
2016-08-17,63.5403
2016-08-16,63.6712
2016-08-15,63.7693
2016-08-12,64.3692
2016-08-11,65.2893
2016-08-10,63.3392
2016-08-09,64.3033
2016-08-08,65.5025
2016-08-05,66.5854
2016-08-04,67.104
2016-08-03,67.7936
2016-08-02,67.8455
2016-08-01,63.6696
2016-07-29,64.1468
2016-07-28,66.6729
2016-07-27,66.6415
2016-07-26,68.7587
2016-07-25,68.7472
2016-07-22,69.908
2016-07-21,71.8596
2016-07-20,70.6421
2016-07-19,70.5273
2016-07-18,72.9246
2016-07-15,74.7729
2016-07-14,73.5649
2016-07-13,71.6458
2016-07-12,71.4307
2016-07-11,69.7813
2016-07-08,72.3051
2016-07-07,76.7253
2016-07-06,76.0937
2016-07-05,78.1189
2016-07-04,74.3476
2016-07-01,74.3476
2016-06-30,72.6386
2016-06-29,71.8031
2016-06-28,78.6739
2016-06-27,81.5678
2016-06-24,77.9402
2016-06-23,74.0447
2016-06-22,79.52
2016-06-21,76.964
2016-06-20,77.3208
2016-06-17,82.5806
2016-06-16,83.544
2016-06-15,78.6673
2016-06-14,79.1012
2016-06-13,79.5662
2016-06-10,75.0982
2016-06-09,70.5602
2016-06-08,67.9187
2016-06-07,64.4494
2016-06-06,66.269
2016-06-03,67.5923
2016-06-02,69.5592
2016-06-01,68.7501
2016-05-31,67.9149
2016-05-30,66.7644
2016-05-27,66.7644
2016-05-26,66.1539
2016-05-25,67.5364
2016-05-24,69.4106
2016-05-23,67.7843
2016-05-20,68.5137
2016-05-19,70.5554
2016-05-18,69.8479
2016-05-17,67.1195
2016-05-16,66.9396
2016-05-13,64.066
2016-05-12,63.9185
2016-05-11,63.8888
2016-05-10,63.9664
2016-05-09,64.119
2016-05-06,65.1538
2016-05-05,68.6674
2016-05-04,68.1193
2016-05-03,68.4133
2016-05-02,64.6808
2016-04-29,64.921
2016-04-28,64.6443
2016-04-27,64.7405
2016-04-26,67.1531
2016-04-25,67.8852
2016-04-22,67.7807
2016-04-21,68.5982
2016-04-20,67.7689
2016-04-19,66.4398
2016-04-18,66.3398
2016-04-15,66.4853
2016-04-14,67.52
2016-04-13,67.485
2016-04-12,68.7767
2016-04-11,69.7667
2016-04-08,70.8799
2016-04-07,71.0948
2016-04-06,69.708
2016-04-05,68.3119
2016-04-04,65.3606
2016-04-01,66.997
2016-03-31,68.8027
2016-03-30,70.5431
2016-03-29,72.6564
2016-03-28,74.692
2016-03-25,72.6776
2016-03-24,72.6776
2016-03-23,71.0806
2016-03-22,71.122
2016-03-21,70.8269
2016-03-18,71.2631
2016-03-17,72.4143
2016-03-16,74.1591
2016-03-15,78.4721
2016-03-14,79.1166
2016-03-11,81.4223
2016-03-10,80.8503
2016-03-09,80.3559
2016-03-08,80.7152
2016-03-07,77.8254
2016-03-04,78.01
2016-03-03,81.7159
2016-03-02,83.6548
2016-03-01,84.2161
2016-02-29,83.3856
2016-02-26,82.5424
2016-02-25,84.4408
2016-02-24,85.0912
2016-02-23,83.9756
2016-02-22,85.1456
2016-02-19,90.099
2016-02-18,86.1223
2016-02-17,84.7863
2016-02-16,86.8243
2016-02-15,93.716
2016-02-12,93.716
2016-02-11,97.9449
2016-02-10,86.3154
2016-02-09,91.606
2016-02-08,89.2706
2016-02-05,81.6695
2016-02-04,83.76
2016-02-03,79.6217
2016-02-02,77.4933
2016-02-01,73.4583
2016-01-29,74.0039
2016-01-28,70.9823
2016-01-27,71.9361
2016-01-26,75.1557
2016-01-25,75.4139
2016-01-22,77.3486
2016-01-21,80.7258
2016-01-20,81.8198
2016-01-19,77.3158
2016-01-18,78.0636
2016-01-15,78.0636
2016-01-14,73.6146
2016-01-13,74.4599
2016-01-12,71.964
2016-01-11,71.0193
2016-01-08,71.0073
2016-01-07,74.2112
2016-01-06,71.6843
2016-01-05,71.4222
2016-01-04,68.8377
2016-01-01,67.8473
2015-12-31,67.8473
2015-12-30,67.3456
2015-12-29,67.2477
2015-12-28,67.2103
2015-12-25,65.4655
2015-12-24,65.4655
2015-12-23,66.0201
2015-12-22,66.8957
2015-12-21,66.3699
2015-12-18,67.8121
2015-12-17,67.6684
2015-12-16,70.2137
2015-12-15,79.5704
2015-12-14,78.2478
2015-12-11,74.9966
2015-12-10,72.3172
2015-12-09,72.3993
2015-12-08,72.7121
2015-12-07,70.5604
2015-12-04,71.264
2015-12-03,74.5605
2015-12-02,72.311
2015-12-01,70.9762
2015-11-30,69.8952
2015-11-27,69.6086
2015-11-26,70.0444
2015-11-25,70.0444
2015-11-24,70.8811
2015-11-23,70.8031
2015-11-20,70.5107
2015-11-19,70.5353
2015-11-18,71.6503
2015-11-17,72.3323
2015-11-16,67.6863
2015-11-13,68.3001
2015-11-12,69.4517
2015-11-11,70.4772
2015-11-10,70.4772
2015-11-09,71.7795
2015-11-06,74.2542
2015-11-05,76.728
2015-11-04,77.5875
2015-11-03,73.2962
2015-11-02,73.2086
2015-10-30,73.0792
2015-10-29,73.122
2015-10-28,70.2666
2015-10-27,69.8026
2015-10-26,69.6786
2015-10-23,70.8085
2015-10-22,69.9736
2015-10-21,69.6699
2015-10-20,71.1086
2015-10-19,70.9688
2015-10-16,74.6965
2015-10-15,74.6084
2015-10-14,74.8044
2015-10-13,76.3344
2015-10-12,78.2372
2015-10-09,78.2372
2015-10-08,79.5139
2015-10-07,79.9819
2015-10-06,80.2546
2015-10-05,77.4709
2015-10-02,78.8806
2015-10-01,81.5384
2015-09-30,81.565
2015-09-29,83.3457
2015-09-28,76.9485
2015-09-25,75.8591
2015-09-24,76.3665
2015-09-23,74.5114
2015-09-22,75.5988
2015-09-21,74.5091
2015-09-18,75.7821
2015-09-17,77.6964
2015-09-16,84.9087
2015-09-15,85.0155
2015-09-14,82.6907
2015-09-11,83.7805
2015-09-10,83.5976
2015-09-09,85.0569
2015-09-08,85.2408
2015-09-07,86.7756
2015-09-04,86.7756
2015-09-03,91.409
2015-09-02,93.0829
2015-09-01,88.6754
2015-08-31,87.7352
2015-08-28,91.0788
2015-08-27,91.405
2015-08-26,92.0136
2015-08-25,91.0891
2015-08-24,94.5406
2015-08-21,88.5202
2015-08-20,84.591
2015-08-19,81.5426
2015-08-18,82.7068
2015-08-17,76.0641
2015-08-14,77.0784
2015-08-13,80.0038
2015-08-12,81.4635
2015-08-11,78.0583
2015-08-10,75.2812
2015-08-07,76.2278
2015-08-06,80.3154
2015-08-05,80.6999
2015-08-04,80.4708
2015-08-03,74.7474
2015-07-31,75.7512
2015-07-30,71.2077
2015-07-29,69.7128
2015-07-28,71.8541
2015-07-27,72.2234
2015-07-24,73.0107
2015-07-23,72.6253
2015-07-22,72.1123
2015-07-21,72.4231
2015-07-20,72.8414
2015-07-17,74.2116
2015-07-16,75.9534
2015-07-15,79.0645
2015-07-14,80.7951
2015-07-13,84.7052
2015-07-10,90.2308
2015-07-09,89.3438
2015-07-08,89.4277
2015-07-07,90.4681
2015-07-06,86.1804
2015-07-03,87.9611
2015-07-02,87.9611
2015-07-01,90.2884
2015-06-30,92.2575
2015-06-29,89.7561
2015-06-26,84.3188
2015-06-25,83.3241
2015-06-24,82.6809
2015-06-23,84.2001
2015-06-22,84.4485
2015-06-19,84.7442
2015-06-18,82.5575
2015-06-17,82.4194
2015-06-16,85.6971
2015-06-15,86.0026
2015-06-12,87.6824
2015-06-11,87.7673
2015-06-10,89.7596
2015-06-09,87.1697
2015-06-08,87.6084
2015-06-05,88.9414
2015-06-04,92.2056
2015-06-03,91.8063
2015-06-02,87.4796
2015-06-01,83.5495
2015-05-29,82.6996
2015-05-28,82.7222
2015-05-27,83.9933
2015-05-26,85.3555
2015-05-25,87.6771
2015-05-22,87.6771
2015-05-21,86.1073
2015-05-20,87.6541
2015-05-19,87.6743
2015-05-18,88.2439
2015-05-15,84.4957
2015-05-14,83.2394
2015-05-13,85.5784
2015-05-12,87.3615
2015-05-11,84.1496
2015-05-08,80.9146
2015-05-07,89.5863
2015-05-06,90.9859
2015-05-05,87.6616
2015-05-04,81.1233
2015-05-01,78.8811
2015-04-30,75.292
2015-04-29,73.8974
2015-04-28,72.8665
2015-04-27,70.9943
2015-04-24,71.6049
2015-04-23,73.1584
2015-04-22,72.9451
2015-04-21,72.9451
2015-04-20,73.5454
2015-04-17,74.3685
2015-04-16,72.4014
2015-04-15,72.9964
2015-04-14,74.7881
2015-04-13,75.7647
2015-04-10,77.8265
2015-04-09,78.7746
2015-04-08,80.0253
2015-04-07,77.7839
2015-04-06,78.9745
2015-04-03,79.2665
2015-04-02,84.2847
2015-04-01,85.6212
2015-03-31,86.1017
2015-03-30,86.4421
2015-03-27,86.2012
2015-03-26,86.2012
2015-03-25,84.183
2015-03-24,83.6859
2015-03-23,84.9206
2015-03-20,86.5223
2015-03-19,87.7788
2015-03-18,85.6903
2015-03-17,86.3274
2015-03-16,84.7555
2015-03-13,86.102
2015-03-12,85.6033
2015-03-11,84.9643
2015-03-10,84.3891
2015-03-09,84.02
2015-03-06,86.586
2015-03-05,89.3228
2015-03-04,90.6563
2015-03-03,91.7506
2015-03-02,90.1989
2015-02-27,91.3865
2015-02-26,90.5308
2015-02-25,91.4751
2015-02-24,94.127
2015-02-23,97.7386
2015-02-20,98.3365
2015-02-19,98.4692
2015-02-18,91.3833
2015-02-17,91.8172
2015-02-16,91.3656
2015-02-13,91.3656
2015-02-12,91.648
2015-02-11,94.2125
2015-02-10,95.3468
2015-02-09,95.0776
2015-02-06,93.6954
2015-02-05,92.9519
2015-02-04,92.2723
2015-02-03,92.7382
2015-02-02,88.1382
2015-01-30,88.2724
2015-01-29,86.6175
2015-01-28,86.3769
2015-01-27,86.1825
2015-01-26,85.3266
2015-01-23,89.9391
2015-01-22,85.15
2015-01-21,88.2525
2015-01-20,90.5511
2015-01-19,92.6188
2015-01-16,92.6188
2015-01-15,85.2821
2015-01-14,85.2821
2015-01-13,82.9977
2015-01-12,81.8873
2015-01-09,80.6171
2015-01-08,85.1526
2015-01-07,85.1959
2015-01-06,84.8721
2015-01-05,71.5391
2015-01-02,70.0036
2015-01-01,68.9385
2014-12-31,68.9385
2014-12-30,68.9979
2014-12-29,69.1659
2014-12-26,55.4181
2014-12-25,68.8635
2014-12-24,68.8635
2014-12-23,68.762
2014-12-22,70.0776
2014-12-19,70.7046
2014-12-18,71.1703
2014-12-17,72.4209
2014-12-16,80.7182
2014-12-15,77.6421
2014-12-12,55.4181
2014-12-11,79.0437
2014-12-10,68.1945
2014-12-09,66.5736
2014-12-08,62.7838
2014-12-05,64.8222
2014-12-04,64.6181
2014-12-03,65.7616
2014-12-02,67.8806
2014-12-01,67.2825
2014-11-28,66.5733
2014-11-27,64.6577
2014-11-26,64.6577
2014-11-25,64.6474
2014-11-24,64.3887
2014-11-21,66.9589
2014-11-20,69.1619
2014-11-19,70.0154
2014-11-18,69.2307
2014-11-17,66.886
2014-11-14,66.9532
2014-11-13,67.0009
2014-11-12,66.773
2014-11-11,66.5461
2014-11-10,66.5461
2014-11-07,66.6283
2014-11-06,69.1453
2014-11-05,72.9226
2014-11-04,68.551
2014-11-03,67.4482
2014-10-31,68.691
2014-10-30,69.5575
2014-10-29,72.9907
2014-10-28,74.7009
2014-10-27,77.5638
2014-10-24,81.609
2014-10-23,80.409
2014-10-22,77.2481
2014-10-21,78.8942
2014-10-20,79.2418
2014-10-17,82.9222
2014-10-16,90.1146
2014-10-15,101.2812
2014-10-14,74.6406
2014-10-13,68.6927
2014-10-10,68.6927
2014-10-09,66.4678
2014-10-08,64.9501
2014-10-07,65.2652
2014-10-06,60.4444
2014-10-03,62.5016
2014-10-02,66.1585
2014-10-01,64.2874
2014-09-30,64.2055
2014-09-29,62.302
2014-09-26,64.5379
2014-09-25,59.1476
2014-09-24,58.324
2014-09-23,57.4324
2014-09-22,58.0017
2014-09-19,59.8303
2014-09-18,62.0303
2014-09-17,62.2601
2014-09-16,67.0857
2014-09-15,66.0884
2014-09-12,65.5969
2014-09-11,62.8485
2014-09-10,63.2071
2014-09-09,61.5036
2014-09-08,60.0292
2014-09-05,60.2652
2014-09-04,64.9445
2014-09-03,64.8956
2014-09-02,61.3464
2014-09-01,60.4894
2014-08-29,60.4894
2014-08-28,59.7762
2014-08-27,56.87
2014-08-26,56.4543
2014-08-25,57.1546
2014-08-22,59.8425
2014-08-21,60.1866
2014-08-20,62.78
2014-08-19,61.9655
2014-08-18,61.6902
2014-08-15,60.3933
2014-08-14,58.5286
2014-08-13,58.8215
2014-08-12,59.366
2014-08-11,60.2733
2014-08-08,62.4736
2014-08-07,59.4998
2014-08-06,56.9231
2014-08-05,56.6779
2014-08-04,52.2977
2014-08-01,52.2603
2014-07-31,56.4578
2014-07-30,55.8916
2014-07-29,53.8049
2014-07-28,54.0815
2014-07-25,54.4272
2014-07-24,54.2576
2014-07-23,53.3872
2014-07-22,53.8013
2014-07-21,53.8511
2014-07-18,54.4105
2014-07-17,54.4908
2014-07-16,52.8802
2014-07-15,54.0261
2014-07-14,54.4204
2014-07-11,54.7685
2014-07-10,55.6134
2014-07-09,55.1653
2014-07-08,54.9666
2014-07-07,55.0533
2014-07-04,56.8914
2014-07-03,56.8914
2014-07-02,59.5758
2014-07-01,58.2541
2014-06-30,52.7366
2014-06-27,53.2783
2014-06-26,53.2533
2014-06-25,54.0555
2014-06-24,53.8576
2014-06-23,54.5909
2014-06-20,54.88
2014-06-19,55.5349
2014-06-18,59.4466
2014-06-17,58.3924
2014-06-16,58.0734
2014-06-13,58.3924
2014-06-12,56.0907
2014-06-11,55.3718
2014-06-10,56.8955
2014-06-09,57.3291
2014-06-06,59.2726
2014-06-05,65.1219
2014-06-04,64.9098
2014-06-03,60.9403
2014-06-02,59.7275
2014-05-30,58.295
2014-05-29,56.3801
2014-05-28,55.1642
2014-05-27,56.7714
2014-05-26,58.228
2014-05-23,58.228
2014-05-22,58.228
2014-05-21,59.1208
2014-05-20,60.0082
2014-05-19,58.1717
2014-05-16,58.6954
2014-05-15,55.7207
2014-05-14,55.2719
2014-05-13,56.0906
2014-05-12,56.1711
2014-05-09,56.0906
2014-05-08,57.3378
2014-05-07,57.3378
2014-05-06,58.6651
2014-05-05,55.3438
2014-05-02,55.3438
2014-05-01,58.8385
2014-04-30,58.8846
2014-04-29,59.9428
2014-04-28,59.1022
2014-04-25,58.073
2014-04-24,57.8493
2014-04-23,56.5768
2014-04-22,57.0941
2014-04-21,56.8273
2014-04-18,59.4777
2014-04-17,59.4777
2014-04-16,58.0214
2014-04-15,59.187
2014-04-14,59.1522
2014-04-11,58.6405
2014-04-10,55.4351
2014-04-09,54.7194
2014-04-08,55.9286
2014-04-07,55.6606
2014-04-04,58.7747
2014-04-03,65.2048
2014-04-02,66.275
2014-04-01,61.526
2014-03-31,61.815
2014-03-28,61.9359
2014-03-27,59.4231
2014-03-26,57.7753
2014-03-25,58.3352
2014-03-24,58.7127
2014-03-21,60.8191
2014-03-20,60.8191
2014-03-19,65.6161
2014-03-18,59.2076
2014-03-17,61.8348
2014-03-14,62.8359
2014-03-13,57.4802
2014-03-12,55.0744
2014-03-11,55.5136
2014-03-10,55.6788
2014-03-07,58.1573
2014-03-06,60.9756
2014-03-05,60.8082
2014-03-04,63.1562
2014-03-03,57.754
2014-02-28,57.6628
2014-02-27,58.1373
2014-02-26,57.7949
2014-02-25,56.796
2014-02-24,57.3609
2014-02-21,58.3839
2014-02-20,58.7042
2014-02-19,57.2794
2014-02-18,55.9861
2014-02-17,57.2949
2014-02-14,57.2949
2014-02-13,58.0866
2014-02-12,61.0023
2014-02-11,61.4936
2014-02-10,62.2608
2014-02-07,64.7498
2014-02-06,67.1836
2014-02-05,67.2613
2014-02-04,66.7971
2014-02-03,65.7989
2014-01-31,64.725
2014-01-30,64.8556
2014-01-29,64.5494
2014-01-28,64.5183
2014-01-27,64.2053
2014-01-24,63.5076
2014-01-23,62.2177
2014-01-22,60.5215
